x,y,n
89.05,-54.0404,109
89.05,-52.8578,87
89.05,-45.7624,27
89.05,-43.3973,80
89.05,-42.2147,9
89.05,-36.3019,116
89.05,-32.7542,116
89.05,-23.2937,57
89.05,-22.1111,30
89.05,-20.9286,113
89.05,-19.746,87
89.05,-18.5634,281
89.05,-17.3809,72
89.05,-16.1983,85
89.05,-15.0157,128
89.05,-13.8332,86
89.05,-12.6506,221
89.05,-11.4681,45
89.05,-10.2855,40
89.05,-9.1029,40
89.05,-7.9204,21
89.05,-6.7378,91
89.05,-5.5552,10
89.05,-3.1901,45
89.05,-2.0075,125
89.05,-0.825,40
89.05,0.3576,30
89.05,1.5402,22
89.05,2.7227,102
89.05,3.9053,53
89.05,7.453,200
89.05,8.6355,33
89.05,9.8181,133
89.05,11.0007,116
89.05,13.3658,44
89.05,14.5484,148
89.05,15.7309,39
89.05,16.9135,136
89.05,18.0961,52
89.05,19.2786,17
89.05,20.4612,19
89.05,21.6438,24
89.05,22.8263,48
89.05,24.0089,44
89.05,25.1915,48
89.05,27.5566,2
89.05,29.9217,19
89.05,31.1043,24
89.05,32.2868,1
89.05,35.8345,16
89.05,37.0171,166
89.05,38.1997,57
89.05,39.3822,36
89.05,40.5648,47
89.05,41.7474,56
89.05,46.4776,64
89.05,47.6602,8
89.05,48.8428,112
89.05,50.0253,33
89.05,51.2079,64
89.05,52.3904,54
89.05,53.573,44
89.05,54.7556,80
89.05,57.1207,64
89.05,58.3033,60
89.05,59.4858,77
89.05,60.6684,195
89.05,61.851,5
89.05,64.2161,33
89.05,65.3987,25
89.05,66.5812,33
89.05,67.7638,69
89.05,68.9464,49
89.05,70.1289,164
89.05,71.3115,65
89.05,72.4941,49
89.05,74.8592,66
89.05,79.5894,87
89.05,84.3197,100
89.05,91.4151,85
90.2325,-89.5173,174
90.2325,-78.8742,116
90.2325,-72.9614,174
90.2325,-70.5963,1
90.2325,-69.4137,232
90.2325,-64.6835,46
90.2325,-58.7706,115
90.2325,-56.4055,116
90.2325,-50.4927,116
90.2325,-48.1276,174
90.2325,-44.5799,174
90.2325,-42.2147,87
90.2325,-41.0322,116
90.2325,-38.667,116
90.2325,-29.2065,3
90.2325,-28.024,75
90.2325,-26.8414,41
90.2325,-23.2937,17
90.2325,-22.1111,48
90.2325,-20.9286,265
90.2325,-19.746,99
90.2325,-18.5634,112
90.2325,-17.3809,144
90.2325,-16.1983,125
90.2325,-15.0157,165
90.2325,-13.8332,76
90.2325,-12.6506,142
90.2325,-11.4681,1
90.2325,-4.3727,30
90.2325,-3.1901,152
90.2325,-2.0075,263
90.2325,-0.825,92
90.2325,0.3576,30
90.2325,1.5402,46
90.2325,2.7227,202
90.2325,3.9053,140
90.2325,5.0879,22
90.2325,6.2704,8
90.2325,7.453,204
90.2325,8.6355,66
90.2325,9.8181,40
90.2325,11.0007,163
90.2325,13.3658,108
90.2325,14.5484,4
90.2325,15.7309,152
90.2325,16.9135,85
90.2325,18.0961,91
90.2325,19.2786,24
90.2325,20.4612,60
90.2325,21.6438,96
90.2325,22.8263,13
90.2325,24.0089,4
90.2325,25.1915,48
90.2325,26.374,38
90.2325,27.5566,64
90.2325,28.7392,28
90.2325,32.2868,28
90.2325,33.4694,28
90.2325,35.8345,48
90.2325,37.0171,8
90.2325,38.1997,64
90.2325,39.3822,32
90.2325,40.5648,8
90.2325,41.7474,24
90.2325,42.9299,82
90.2325,44.1125,109
90.2325,45.2951,87
90.2325,46.4776,64
90.2325,47.6602,45
90.2325,48.8428,43
90.2325,50.0253,50
90.2325,51.2079,126
90.2325,52.3904,74
90.2325,53.573,99
90.2325,54.7556,114
90.2325,55.9381,80
90.2325,58.3033,67
90.2325,59.4858,19
90.2325,60.6684,120
90.2325,63.0335,31
90.2325,64.2161,38
90.2325,66.5812,72
90.2325,67.7638,37
90.2325,68.9464,121
90.2325,70.1289,50
90.2325,71.3115,85
90.2325,72.4941,65
90.2325,73.6766,24
90.2325,77.2243,90
90.2325,80.772,49
90.2325,83.1371,51
91.4151,-70.5963,28
91.4151,-67.0486,64
91.4151,-64.6835,70
91.4151,-62.3183,174
91.4151,-58.7706,1
91.4151,-54.0404,174
91.4151,-51.6753,174
91.4151,-49.3101,11
91.4151,-39.8496,87
91.4151,-36.3019,38
91.4151,-35.1193,40
91.4151,-33.9368,16
91.4151,-32.7542,17
91.4151,-31.5717,99
91.4151,-30.3891,8
91.4151,-29.2065,215
91.4151,-28.024,301
91.4151,-26.8414,72
91.4151,-23.2937,86
91.4151,-22.1111,11
91.4151,-20.9286,88
91.4151,-19.746,154
91.4151,-18.5634,131
91.4151,-17.3809,34
91.4151,-16.1983,28
91.4151,-15.0157,30
91.4151,-13.8332,22
91.4151,-12.6506,4
91.4151,-10.2855,10
91.4151,-9.1029,186
91.4151,-7.9204,100
91.4151,-6.7378,33
91.4151,-4.3727,67
91.4151,-3.1901,74
91.4151,-2.0075,164
91.4151,-0.825,45
91.4151,0.3576,41
91.4151,1.5402,46
91.4151,2.7227,173
91.4151,3.9053,123
91.4151,7.453,139
91.4151,8.6355,183
91.4151,9.8181,28
91.4151,11.0007,12
91.4151,13.3658,63
91.4151,14.5484,62
91.4151,15.7309,113
91.4151,16.9135,56
91.4151,18.0961,92
91.4151,19.2786,12
91.4151,20.4612,91
91.4151,21.6438,144
91.4151,22.8263,155
91.4151,26.374,68
91.4151,27.5566,24
91.4151,28.7392,36
91.4151,29.9217,57
91.4151,31.1043,53
91.4151,32.2868,56
91.4151,33.4694,112
91.4151,34.652,32
91.4151,35.8345,56
91.4151,39.3822,99
91.4151,41.7474,50
91.4151,42.9299,6
91.4151,46.4776,56
91.4151,47.6602,8
91.4151,48.8428,60
91.4151,50.0253,77
91.4151,51.2079,91
91.4151,52.3904,56
91.4151,53.573,64
91.4151,54.7556,86
91.4151,55.9381,61
91.4151,57.1207,64
91.4151,58.3033,2
91.4151,59.4858,32
91.4151,61.851,10
91.4151,63.0335,64
91.4151,64.2161,3
91.4151,65.3987,32
91.4151,66.5812,33
91.4151,67.7638,87
91.4151,68.9464,96
91.4151,70.1289,163
91.4151,71.3115,117
91.4151,72.4941,46
91.4151,73.6766,66
91.4151,77.2243,50
91.4151,79.5894,42
91.4151,80.772,36
91.4151,83.1371,34
91.4151,87.8674,131
92.5977,-85.9696,174
92.5977,-82.4219,174
92.5977,-75.3266,216
92.5977,-71.7789,87
92.5977,-67.0486,110
92.5977,-64.6835,116
92.5977,-59.9532,174
92.5977,-57.5881,116
92.5977,-50.4927,116
92.5977,-49.3101,47
92.5977,-48.1276,173
92.5977,-45.7624,174
92.5977,-43.3973,38
92.5977,-42.2147,223
92.5977,-37.4845,9
92.5977,-36.3019,268
92.5977,-35.1193,126
92.5977,-33.9368,14
92.5977,-32.7542,14
92.5977,-31.5717,251
92.5977,-30.3891,91
92.5977,-29.2065,24
92.5977,-28.024,123
92.5977,-26.8414,7
92.5977,-25.6588,48
92.5977,-23.2937,12
92.5977,-22.1111,4
92.5977,-20.9286,49
92.5977,-19.746,226
92.5977,-18.5634,83
92.5977,-17.3809,93
92.5977,-16.1983,81
92.5977,-15.0157,43
92.5977,-13.8332,5
92.5977,-12.6506,87
92.5977,-10.2855,50
92.5977,-9.1029,101
92.5977,-7.9204,155
92.5977,-6.7378,170
92.5977,-5.5552,16
92.5977,-4.3727,15
92.5977,-3.1901,38
92.5977,-2.0075,156
92.5977,-0.825,82
92.5977,0.3576,41
92.5977,1.5402,106
92.5977,2.7227,69
92.5977,3.9053,27
92.5977,8.6355,19
92.5977,11.0007,36
92.5977,13.3658,63
92.5977,14.5484,168
92.5977,15.7309,217
92.5977,16.9135,98
92.5977,18.0961,48
92.5977,19.2786,24
92.5977,20.4612,86
92.5977,21.6438,152
92.5977,22.8263,98
92.5977,25.1915,36
92.5977,26.374,234
92.5977,27.5566,77
92.5977,28.7392,31
92.5977,29.9217,61
92.5977,31.1043,50
92.5977,32.2868,59
92.5977,33.4694,130
92.5977,34.652,202
92.5977,35.8345,56
92.5977,38.1997,50
92.5977,39.3822,1
92.5977,40.5648,25
92.5977,41.7474,50
92.5977,42.9299,49
92.5977,44.1125,50
92.5977,45.2951,40
92.5977,47.6602,5
92.5977,48.8428,133
92.5977,50.0253,60
92.5977,51.2079,40
92.5977,52.3904,56
92.5977,53.573,40
92.5977,54.7556,24
92.5977,55.9381,32
92.5977,57.1207,64
92.5977,58.3033,62
92.5977,59.4858,35
92.5977,60.6684,2
92.5977,61.851,64
92.5977,64.2161,68
92.5977,65.3987,1
92.5977,66.5812,14
92.5977,67.7638,51
92.5977,68.9464,56
92.5977,70.1289,78
92.5977,71.3115,28
92.5977,77.2243,95
92.5977,80.772,4
92.5977,81.9546,2
92.5977,84.3197,53
92.5977,87.8674,5
93.7802,-78.8742,174
93.7802,-75.3266,45
93.7802,-69.4137,116
93.7802,-62.3183,116
93.7802,-57.5881,78
93.7802,-55.223,174
93.7802,-52.8578,79
93.7802,-51.6753,95
93.7802,-48.1276,1
93.7802,-38.667,37
93.7802,-37.4845,53
93.7802,-36.3019,171
93.7802,-35.1193,133
93.7802,-33.9368,61
93.7802,-32.7542,20
93.7802,-31.5717,78
93.7802,-30.3891,179
93.7802,-29.2065,29
93.7802,-28.024,85
93.7802,-26.8414,3
93.7802,-25.6588,209
93.7802,-23.2937,42
93.7802,-19.746,5
93.7802,-18.5634,35
93.7802,-17.3809,182
93.7802,-16.1983,147
93.7802,-15.0157,70
93.7802,-10.2855,40
93.7802,-9.1029,43
93.7802,-7.9204,44
93.7802,-6.7378,61
93.7802,-5.5552,83
93.7802,-4.3727,42
93.7802,-3.1901,15
93.7802,-2.0075,15
93.7802,-0.825,30
93.7802,0.3576,30
93.7802,1.5402,11
93.7802,5.0879,1
93.7802,6.2704,49
93.7802,7.453,32
93.7802,8.6355,16
93.7802,11.0007,4
93.7802,13.3658,20
93.7802,14.5484,73
93.7802,15.7309,88
93.7802,16.9135,96
93.7802,18.0961,48
93.7802,19.2786,12
93.7802,20.4612,78
93.7802,21.6438,181
93.7802,22.8263,32
93.7802,25.1915,36
93.7802,26.374,95
93.7802,27.5566,73
93.7802,31.1043,70
93.7802,32.2868,98
93.7802,33.4694,87
93.7802,34.652,93
93.7802,35.8345,84
93.7802,38.1997,50
93.7802,39.3822,25
93.7802,40.5648,55
93.7802,41.7474,35
93.7802,42.9299,61
93.7802,44.1125,5
93.7802,45.2951,60
93.7802,46.4776,50
93.7802,48.8428,34
93.7802,50.0253,64
93.7802,51.2079,64
93.7802,52.3904,64
93.7802,54.7556,73
93.7802,55.9381,32
93.7802,58.3033,64
93.7802,60.6684,67
93.7802,63.0335,67
93.7802,70.1289,23
93.7802,76.0417,46
93.7802,77.2243,3
93.7802,78.4069,90
93.7802,81.9546,90
93.7802,84.3197,10
93.7802,85.5023,34
94.9628,-72.9614,174
94.9628,-67.0486,116
94.9628,-64.6835,116
94.9628,-61.1358,116
94.9628,-58.7706,58
94.9628,-57.5881,38
94.9628,-49.3101,116
94.9628,-48.1276,116
94.9628,-45.7624,135
94.9628,-44.5799,39
94.9628,-41.0322,116
94.9628,-38.667,33
94.9628,-37.4845,203
94.9628,-36.3019,119
94.9628,-35.1193,158
94.9628,-33.9368,63
94.9628,-32.7542,74
94.9628,-31.5717,128
94.9628,-30.3891,61
94.9628,-29.2065,104
94.9628,-28.024,92
94.9628,-26.8414,34
94.9628,-25.6588,82
94.9628,-24.4763,1
94.9628,-23.2937,30
94.9628,-20.9286,2
94.9628,-17.3809,1
94.9628,-16.1983,1
94.9628,-15.0157,4
94.9628,-12.6506,116
94.9628,-10.2855,90
94.9628,-9.1029,60
94.9628,-7.9204,57
94.9628,-6.7378,80
94.9628,-5.5552,40
94.9628,-3.1901,54
94.9628,-2.0075,69
94.9628,-0.825,70
94.9628,0.3576,11
94.9628,1.5402,85
94.9628,2.7227,16
94.9628,3.9053,111
94.9628,5.0879,157
94.9628,6.2704,78
94.9628,7.453,64
94.9628,8.6355,74
94.9628,9.8181,83
94.9628,11.0007,138
94.9628,12.1832,32
94.9628,14.5484,51
94.9628,15.7309,48
94.9628,18.0961,24
94.9628,19.2786,36
94.9628,20.4612,14
94.9628,21.6438,12
94.9628,24.0089,40
94.9628,25.1915,24
94.9628,26.374,114
94.9628,27.5566,155
94.9628,28.7392,54
94.9628,29.9217,42
94.9628,31.1043,48
94.9628,32.2868,28
94.9628,33.4694,25
94.9628,34.652,31
94.9628,35.8345,100
94.9628,38.1997,55
94.9628,39.3822,55
94.9628,41.7474,85
94.9628,42.9299,50
94.9628,44.1125,85
94.9628,45.2951,50
94.9628,50.0253,19
94.9628,51.2079,29
94.9628,52.3904,64
94.9628,53.573,98
94.9628,54.7556,45
94.9628,55.9381,48
94.9628,57.1207,67
94.9628,65.3987,120
94.9628,73.6766,100
94.9628,76.0417,4
94.9628,77.2243,54
94.9628,78.4069,61
96.1453,-84.7871,87
96.1453,-76.5091,116
96.1453,-70.5963,2
96.1453,-69.4137,85
96.1453,-63.5009,116
96.1453,-56.4055,116
96.1453,-54.0404,174
96.1453,-51.6753,118
96.1453,-42.2147,174
96.1453,-37.4845,70
96.1453,-36.3019,236
96.1453,-35.1193,159
96.1453,-33.9368,101
96.1453,-32.7542,135
96.1453,-31.5717,157
96.1453,-30.3891,102
96.1453,-29.2065,143
96.1453,-28.024,47
96.1453,-26.8414,25
96.1453,-25.6588,6
96.1453,-24.4763,38
96.1453,-23.2937,70
96.1453,-22.1111,83
96.1453,-20.9286,15
96.1453,-15.0157,80
96.1453,-13.8332,1
96.1453,-11.4681,20
96.1453,-10.2855,204
96.1453,-9.1029,155
96.1453,-7.9204,166
96.1453,-6.7378,84
96.1453,-5.5552,30
96.1453,-3.1901,111
96.1453,-2.0075,82
96.1453,-0.825,9
96.1453,0.3576,75
96.1453,1.5402,41
96.1453,2.7227,32
96.1453,3.9053,221
96.1453,5.0879,36
96.1453,6.2704,101
96.1453,7.453,23
96.1453,8.6355,87
96.1453,9.8181,75
96.1453,11.0007,86
96.1453,12.1832,74
96.1453,13.3658,8
96.1453,16.9135,36
96.1453,18.0961,16
96.1453,20.4612,92
96.1453,22.8263,40
96.1453,24.0089,38
96.1453,26.374,67
96.1453,27.5566,76
96.1453,28.7392,52
96.1453,29.9217,28
96.1453,31.1043,158
96.1453,32.2868,88
96.1453,33.4694,56
96.1453,34.652,84
96.1453,35.8345,56
96.1453,38.1997,50
96.1453,39.3822,50
96.1453,47.6602,184
96.1453,60.6684,158
96.1453,63.0335,20
96.1453,64.2161,100
96.1453,68.9464,78
96.1453,73.6766,50
96.1453,74.8592,72
96.1453,76.0417,42
96.1453,83.1371,1
96.1453,84.3197,50
97.3279,-81.2394,116
97.3279,-77.6917,58
97.3279,-70.5963,91
