experiment,kind,l1_group,e_released_per_atom,max_disp,natoms
exp1,S1,,0.0682220458984375,0.0944780093629861,18
exp1,S3,,19.740691714816624,1.705414395508706,18
exp1,S4,,1.8992449442545571,2.3009951151411383,18
exp1,parent,,0.0010323360048491,0.0208319887315408,29
exp1,S1,,0.9456892342403016,1.106991504688776,29
exp1,S3,,170.04425469760238,2.28406867460092,29
exp1,S4,,0.446661587419181,1.0379393430947723,29
exp1,parent,,0.0012791951497395,0.0292137434550252,18
exp1,S1,,0.2084994845920139,0.7217497115513494,18
exp1,S3,,4.059764014350043,0.9967536834100852,18
exp1,S4,,1.1146206325954862,1.1389470003931366,18
exp1,parent,,0.0014784071180555,0.0451821344460504,36
exp1,S1,,0.0529030693901909,0.3776092004108183,36
exp1,S3,,22.19310972425673,1.7906938221175313,36
exp1,S4,,1.4006529914008246,3.336477855519408,36
exp1,parent,,0.0007047653198242,0.0336086173940451,24
exp1,S1,,0.449469248453776,1.036651804672061,24
exp1,S3,,2.189063231150309,1.4518131349791104,24
exp1,S4,,0.9442822138468424,6.300642068935888,24
exp1,parent,,0.0023244222005208,0.0441955774902803,36
exp1,S1,,0.137038336859809,0.2547909239228592,36
exp1,S3,,8.273456282085842,1.6503164694613082,36
exp1,S4,,1.393562740749783,3.368629228422241,36
exp1,parent,,0.0010397774832589,0.0791815160931611,28
exp1,S1,,0.3279309953962053,0.5816504477128107,28
exp1,S3,,10.742789132254464,2.729204619638491,28
exp1,S4,,1.3362949916294642,4.556981856705774,28
exp1,parent,,0.0024337768554687,0.0347246736701107,36
exp1,S1,,0.2633802625868056,0.5827553722904214,36
exp1,S3,,11.982251909044054,1.5865683635273498,36
exp1,S4,,0.8792957729763455,3.270986008922051,36
exp1,parent,,0.0010121663411458,0.0540080334610755,24
exp1,S1,,0.1409756342569987,1.3049003465825968,24
exp1,S3,,17.788063685099285,2.1235568554820614,24
exp1,S4,,0.9871006011962892,6.187508618219043,24
exp1,parent,,0.0002001353672572,0.0083869176596812,28
exp1,S1,,0.0436679295131138,0.2031988750252463,28
exp1,S3,,1.5004640306745256,2.4749661538789174,28
exp1,S4,,0.4853330339704241,1.4936290213557732,28
exp1,parent,,0.0002944946289062,0.0193864298534375,30
exp1,S1,,0.3560094197591146,0.8612831865150299,30
exp1,S3,,21.916649881998698,2.28100049494295,30
exp1,S4,,2.6130762736002606,2.459068585681567,30
exp1,parent,,0.0013978746202256,0.0299818015840235,36
exp1,S1,,0.3856302897135417,0.3785700075024343,36
exp1,S3,,46.0855835808648,2.462297485093532,36
exp1,S4,,1.3857031928168402,5.239305395931543,36
exp1,parent,,0.0016123453776041,0.1179333621853247,24
exp1,S1,,0.6393734614054362,2.2136697318190244,24
exp1,S3,,0.5330289204915365,0.794884368899627,24
exp1,S4,,0.3284327189127604,1.8111889172351596,24
exp1,parent,,0.0007832845052083,0.0281280257658379,36
exp1,S1,,0.0293307834201388,0.1204638908268659,36
exp1,S2,,0.0061806572808159,0.1109308907408873,36
exp1,S3,,8.170032660166422,1.920262716022754,36
exp1,S4,,1.0335701836480036,2.431052604390011,36
exp1,S5,,0.0196855333116319,0.772705637931549,36
exp1,parent,,0.0005106608072916,0.017188356596585,30
exp1,S1,,0.0584747314453125,0.1859859377329559,30
exp1,S3,,45.0916753133138,0.655548130237414,30
exp1,S4,,1.2122655232747397,4.100324785283109,30
exp1,parent,,0.0036186218261718,0.0698110402328126,20
