kind,lo,hi,sat,excl
two-sided,0.88,2.94,0.8603546548448385,0.5616996507566938
two-sided,0.88,2.96,0.8604338188727042,0.5615832363213038
two-sided,0.88,2.98,0.8604338188727042,0.5615832363213038
two-sided,0.88,3.0,0.8604338188727042,0.5614668218859138
two-sided,0.88,3.02,0.8604338188727042,0.5613504074505239
two-sided,0.88,3.04,0.86051298290057,0.5612339930151339
two-sided,0.88,3.06,0.8605921469284357,0.561001164144354
two-sided,0.88,3.08,0.8605921469284357,0.560768335273574
two-sided,0.88,3.1,0.8606713109563014,0.5606519208381839
two-sided,0.88,3.12,0.8606713109563014,0.5605355064027939
two-sided,0.88,3.14,0.8606713109563014,0.5605355064027939
two-sided,0.88,3.16,0.8607504749841672,0.5604190919674039
two-sided,0.88,3.18,0.8607504749841672,0.5604190919674039
two-sided,0.88,3.2,0.8607504749841672,0.5604190919674039
two-sided,0.88,3.22,0.8607504749841672,0.5604190919674039
two-sided,0.88,3.24,0.8607504749841672,0.5603026775320139
two-sided,0.88,3.26,0.8608296390120329,0.5603026775320139
two-sided,0.88,3.28,0.8608296390120329,0.5603026775320139
two-sided,0.88,3.3,0.8608296390120329,0.5603026775320139
two-sided,0.88,3.32,0.8609088030398987,0.560069848661234
two-sided,0.88,3.34,0.8609879670677644,0.560069848661234
two-sided,0.88,3.36,0.8609879670677644,0.559953434225844
two-sided,0.88,3.38,0.8609879670677644,0.559953434225844
two-sided,0.88,3.4,0.8609879670677644,0.559953434225844
two-sided,0.88,3.42,0.8609879670677644,0.559953434225844
two-sided,0.88,3.44,0.8609879670677644,0.559953434225844
two-sided,0.88,3.46,0.8610671310956302,0.559953434225844
two-sided,0.88,3.48,0.8610671310956302,0.559953434225844
two-sided,0.88,3.5,0.8611462951234958,0.559953434225844
two-sided,0.88,3.52,0.8611462951234958,0.559953434225844
two-sided,0.88,3.54,0.8612254591513616,0.559953434225844
two-sided,0.88,3.56,0.8612254591513616,0.559953434225844
two-sided,0.88,3.58,0.8612254591513616,0.559953434225844
two-sided,0.89,1.0,0.7215009499683344,0.8072176949941793
two-sided,0.89,1.02,0.7603704876504117,0.79953434225844
two-sided,0.89,1.04,0.774461684610513,0.7946449359720605
two-sided,0.89,1.06,0.7797656744775174,0.7918509895227008
two-sided,0.89,1.08,0.7832488917036099,0.7876600698486612
two-sided,0.89,1.1,0.7848321722609246,0.7820721769499418
two-sided,0.89,1.12,0.7858613046231793,0.7754365541327124
two-sided,0.89,1.14,0.7864946168461051,0.7651920838183934
two-sided,0.89,1.16,0.7869696010132996,0.7559953434225843
two-sided,0.89,1.18,0.7877612412919569,0.739697322467986
two-sided,0.89,1.2,0.7880778974034199,0.7240977881257276
two-sided,0.89,1.22,0.7883153894870171,0.7072176949941793
two-sided,0.89,1.24,0.7883945535148829,0.6891734575087312
two-sided,0.89,1.26,0.7887112096263458,0.6720605355064028
two-sided,0.89,1.28,0.7888695376820772,0.6555296856810244
two-sided,0.89,1.3,0.7888695376820772,0.6421420256111758
two-sided,0.89,1.32,0.7888695376820772,0.630733410942957
two-sided,0.89,1.34,0.788948701709943,0.6210710128055879
two-sided,0.89,1.36,0.788948701709943,0.6137369033760186
two-sided,0.89,1.38,0.788948701709943,0.6088474970896391
two-sided,0.89,1.4,0.788948701709943,0.6061699650756693
two-sided,0.89,1.42,0.7891070297656745,0.6046565774155995
two-sided,0.89,1.44,0.7891070297656745,0.6034924330616996
two-sided,0.89,1.46,0.7891070297656745,0.6029103608847497
two-sided,0.89,1.48,0.7891070297656745,0.6020954598370198
two-sided,0.89,1.5,0.7891070297656745,0.6018626309662398
two-sided,0.89,1.52,0.7891070297656745,0.6017462165308498
two-sided,0.89,1.54,0.7891070297656745,0.6011641443538999
two-sided,0.89,1.56,0.7892653578214059,0.6005820721769499
two-sided,0.89,1.58,0.7895028499050032,0.6004656577415599
two-sided,0.89,1.6,0.7898195060164661,0.59953434225844
two-sided,0.89,1.62,0.7902153261557948,0.5984866123399302
two-sided,0.89,1.64,0.7904528182393921,0.5975552968568103
two-sided,0.89,1.66,0.7913236225459152,0.5968568102444702
two-sided,0.89,1.68,0.7916402786573781,0.5963911525029104
two-sided,0.89,1.7,0.792273590880304,0.5959254947613504
two-sided,0.89,1.72,0.7930652311589613,0.5951105937136205
two-sided,0.89,1.74,0.7932235592146929,0.5948777648428405
two-sided,0.89,1.76,0.7936193793540215,0.5942956926658906
two-sided,0.89,1.78,0.7941735275490817,0.5940628637951106
two-sided,0.89,1.8,0.7948068397720076,0.5933643771827707
two-sided,0.89,1.82,0.7955193160227992,0.5927823050058207
two-sided,0.89,1.84,0.7959943001899936,0.5922002328288708
two-sided,0.89,1.86,0.7975775807473084,0.5918509895227009
two-sided,0.89,1.88,0.7984483850538315,0.5913853317811408
two-sided,0.89,1.9,0.7997150094996833,0.5910360884749709
two-sided,0.89,1.92,0.8015357821405953,0.590570430733411
two-sided,0.89,1.94,0.8032773907536416,0.5896391152502911
two-sided,0.89,1.96,0.8051773274224192,0.5892898719441211
two-sided,0.89,1.98,0.8061272957568081,0.5884749708963912
two-sided,0.89,2.0,0.8071564281190627,0.5884749708963912
two-sided,0.89,2.02,0.8077897403419886,0.5881257275902212
two-sided,0.89,2.04,0.8099271690943636,0.5878928987194412
two-sided,0.89,2.06,0.8111146295123496,0.5869615832363213
two-sided,0.89,2.08,0.8123020899303357,0.5867287543655413
two-sided,0.89,2.1,0.8133312222925903,0.5863795110593714
two-sided,0.89,2.12,0.8143603546548448,0.5860302677532014
two-sided,0.89,2.14,0.8161019632678911,0.5856810244470314
two-sided,0.89,2.16,0.8173685877137429,0.5846332945285215
two-sided,0.89,2.18,0.8186352121595947,0.5845168800931315
two-sided,0.89,2.2,0.8195851804939835,0.5842840512223515
two-sided,0.89,2.22,0.820376820772641,0.5837019790454017
two-sided,0.89,2.24,0.8214851171627613,0.5835855646100117
two-sided,0.89,2.26,0.8218809373020899,0.5834691501746216
two-sided,0.89,2.28,0.8226725775807473,0.5832363213038416
two-sided,0.89,2.3,0.8237017099430018,0.5832363213038416
two-sided,0.89,2.32,0.824255858138062,0.5832363213038416
two-sided,0.89,2.34,0.8251266624445852,0.5828870779976717
two-sided,0.89,2.36,0.8256016466117796,0.5825378346915018
two-sided,0.89,2.38,0.8263141228625712,0.5824214202561118
two-sided,0.89,2.4,0.8267891070297657,0.5823050058207218
two-sided,0.89,2.42,0.8272640911969601,0.5820721769499417
two-sided,0.89,2.44,0.8273432552248259,0.5816065192083819
two-sided,0.89,2.46,0.827580747308423,0.5816065192083819
two-sided,0.89,2.48,0.8279765674477517,0.5816065192083819
two-sided,0.89,2.5,0.8283723875870804,0.5816065192083819
two-sided,0.89,2.52,0.8285307156428119,0.5816065192083819
two-sided,0.89,2.54,0.8287682077264091,0.5812572759022119
two-sided,0.89,2.56,0.8288473717542748,0.5811408614668219
two-sided,0.89,2.58,0.8289265357821406,0.5811408614668219
two-sided,0.89,2.6,0.829084863837872,0.580791618160652
two-sided,0.89,2.62,0.8291640278657378,0.5806752037252619
two-sided,0.89,2.64,0.8292431918936035,0.5806752037252619
two-sided,0.89,2.66,0.829401519949335,0.5805587892898719
two-sided,0.89,2.68,0.829401519949335,0.580209545983702
two-sided,0.89,2.7,0.8295598480050665,0.580093131548312
two-sided,0.89,2.72,0.8296390120329322,0.579976717112922
two-sided,0.89,2.74,0.8297973400886637,0.579860302677532
two-sided,0.89,2.76,0.8298765041165295,0.579860302677532
two-sided,0.89,2.78,0.8299556681443951,0.579511059371362
two-sided,0.89,2.8,0.8305098163394553,0.579394644935972
two-sided,0.89,2.82,0.8309848005066498,0.579394644935972
two-sided,0.89,2.84,0.8309848005066498,0.5791618160651921
two-sided,0.89,2.86,0.8311431285623813,0.5789289871944121
two-sided,0.89,2.88,0.8313806206459785,0.5786961583236321
two-sided,0.89,2.9,0.8314597846738442,0.5784633294528522
two-sided,0.89,2.92,0.83153894870171,0.5783469150174622
two-sided,0.89,2.94,0.8316181127295756,0.5783469150174622
two-sided,0.89,2.96,0.8316972767574414,0.5782305005820723
two-sided,0.89,2.98,0.8316972767574414,0.5782305005820723
two-sided,0.89,3.0,0.8316972767574414,0.5781140861466822
two-sided,0.89,3.02,0.8316972767574414,0.5779976717112922
two-sided,0.89,3.04,0.8317764407853071,0.5778812572759022
two-sided,0.89,3.06,0.8318556048131729,0.5776484284051222
two-sided,0.89,3.08,0.8318556048131729,0.5774155995343422
two-sided,0.89,3.1,0.8319347688410387,0.5772991850989523
two-sided,0.89,3.12,0.8319347688410387,0.5771827706635623
two-sided,0.89,3.14,0.8319347688410387,0.5771827706635623
two-sided,0.89,3.16,0.8320139328689043,0.5770663562281724
two-sided,0.89,3.18,0.8320139328689043,0.5770663562281724
two-sided,0.89,3.2,0.8320139328689043,0.5770663562281724
two-sided,0.89,3.22,0.8320139328689043,0.5770663562281724
two-sided,0.89,3.24,0.8320139328689043,0.5769499417927824
two-sided,0.89,3.26,0.8320930968967701,0.5769499417927824
two-sided,0.89,3.28,0.8320930968967701,0.5769499417927824
two-sided,0.89,3.3,0.8320930968967701,0.5769499417927824
two-sided,0.89,3.32,0.8321722609246358,0.5767171129220023
two-sided,0.89,3.34,0.8322514249525016,0.5767171129220023
two-sided,0.89,3.36,0.8322514249525016,0.5766006984866123
two-sided,0.89,3.38,0.8322514249525016,0.5766006984866123
two-sided,0.89,3.4,0.8322514249525016,0.5766006984866123
two-sided,0.89,3.42,0.8322514249525016,0.5766006984866123
two-sided,0.89,3.44,0.8322514249525016,0.5766006984866123
two-sided,0.89,3.46,0.8323305889803673,0.5766006984866123
two-sided,0.89,3.48,0.8323305889803673,0.5766006984866123
two-sided,0.89,3.5,0.832409753008233,0.5766006984866123
two-sided,0.89,3.52,0.832409753008233,0.5766006984866123
two-sided,0.89,3.54,0.8324889170360988,0.5766006984866123
two-sided,0.89,3.56,0.8324889170360988,0.5766006984866123
two-sided,0.89,3.58,0.8324889170360988,0.5766006984866123
two-sided,0.9,1.0,0.6813647878404053,0.8250291036088475
two-sided,0.9,1.02,0.7202343255224826,0.8173457508731082
two-sided,0.9,1.04,0.7343255224825839,0.8124563445867288
two-sided,0.9,1.06,0.7396295123495883,0.8096623981373691
two-sided,0.9,1.08,0.7431127295756809,0.8054714784633294
two-sided,0.9,1.1,0.7446960101329956,0.79988358556461
two-sided,0.9,1.12,0.7457251424952501,0.7932479627473807
two-sided,0.9,1.14,0.7463584547181761,0.7830034924330617
two-sided,0.9,1.16,0.7468334388853705,0.7738067520372527
two-sided,0.9,1.18,0.7476250791640279,0.7575087310826543
two-sided,0.9,1.2,0.7479417352754908,0.7419091967403958
two-sided,0.9,1.22,0.748179227359088,0.7250291036088474
two-sided,0.9,1.24,0.7482583913869537,0.7069848661233993
two-sided,0.9,1.26,0.7485750474984167,0.689871944121071
two-sided,0.9,1.28,0.7487333755541482,0.6733410942956927
two-sided,0.9,1.3,0.7487333755541482,0.659953434225844
two-sided,0.9,1.32,0.7487333755541482,0.6485448195576251
two-sided,0.9,1.34,0.7488125395820139,0.6388824214202561
two-sided,0.9,1.36,0.7488125395820139,0.6315483119906868
two-sided,0.9,1.38,0.7488125395820139,0.6266589057043073
two-sided,0.9,1.4,0.7488125395820139,0.6239813736903377
two-sided,0.9,1.42,0.7489708676377455,0.6224679860302678
two-sided,0.9,1.44,0.7489708676377455,0.6213038416763679
two-sided,0.9,1.46,0.7489708676377455,0.6207217694994179
two-sided,0.9,1.48,0.7489708676377455,0.619906868451688
two-sided,0.9,1.5,0.7489708676377455,0.619674039580908
two-sided,0.9,1.52,0.7489708676377455,0.619557625145518
two-sided,0.9,1.54,0.7489708676377455,0.6189755529685681
two-sided,0.9,1.56,0.7491291956934769,0.6183934807916182
two-sided,0.9,1.58,0.749366687777074,0.6182770663562283
two-sided,0.9,1.6,0.7496833438885371,0.6173457508731083
two-sided,0.9,1.62,0.7500791640278658,0.6162980209545983
two-sided,0.9,1.64,0.7503166561114629,0.6153667054714784
two-sided,0.9,1.66,0.7511874604179861,0.6146682188591386
two-sided,0.9,1.68,0.751504116529449,0.6142025611175785
two-sided,0.9,1.7,0.7521374287523749,0.6137369033760186
two-sided,0.9,1.72,0.7529290690310323,0.6129220023282886
two-sided,0.9,1.74,0.7530873970867638,0.6126891734575087
two-sided,0.9,1.76,0.7534832172260925,0.6121071012805588
two-sided,0.9,1.78,0.7540373654211526,0.6118742724097788
two-sided,0.9,1.8,0.7546706776440786,0.6111757857974389
two-sided,0.9,1.82,0.7553831538948702,0.6105937136204889
two-sided,0.9,1.84,0.7558581380620646,0.610011641443539
two-sided,0.9,1.86,0.7574414186193793,0.609662398137369
two-sided,0.9,1.88,0.7583122229259025,0.6091967403958091
two-sided,0.9,1.9,0.7595788473717543,0.6088474970896391
two-sided,0.9,1.92,0.7613996200126663,0.6083818393480791
two-sided,0.9,1.94,0.7631412286257124,0.6074505238649592
two-sided,0.9,1.96,0.7650411652944902,0.6071012805587893
two-sided,0.9,1.98,0.765991133628879,0.6062863795110593
two-sided,0.9,2.0,0.7670202659911336,0.6062863795110593
two-sided,0.9,2.02,0.7676535782140596,0.6059371362048894
two-sided,0.9,2.04,0.7697910069664344,0.6057043073341094
two-sided,0.9,2.06,0.7709784673844206,0.6047729918509895
two-sided,0.9,2.08,0.7721659278024066,0.6045401629802096
two-sided,0.9,2.1,0.7731950601646612,0.6041909196740396
two-sided,0.9,2.12,0.7742241925269158,0.6038416763678696
two-sided,0.9,2.14,0.775965801139962,0.6034924330616996
two-sided,0.9,2.16,0.7772324255858138,0.6024447031431898
two-sided,0.9,2.18,0.7784990500316656,0.6023282887077998
two-sided,0.9,2.2,0.7794490183660545,0.6020954598370198
two-sided,0.9,2.22,0.7802406586447118,0.6015133876600698
two-sided,0.9,2.24,0.7813489550348321,0.6013969732246799
two-sided,0.9,2.26,0.7817447751741609,0.6012805587892899
two-sided,0.9,2.28,0.7825364154528183,0.60104772991851
two-sided,0.9,2.3,0.7835655478150728,0.60104772991851
two-sided,0.9,2.32,0.784119696010133,0.60104772991851
two-sided,0.9,2.34,0.7849905003166561,0.6006984866123399
two-sided,0.9,2.36,0.7854654844838506,0.6003492433061699
two-sided,0.9,2.38,0.7861779607346422,0.60023282887078
two-sided,0.9,2.4,0.7866529449018366,0.60011641443539
two-sided,0.9,2.42,0.7871279290690311,0.5998835855646101
two-sided,0.9,2.44,0.7872070930968967,0.59941792782305
two-sided,0.9,2.46,0.787444585180494,0.59941792782305
two-sided,0.9,2.48,0.7878404053198227,0.59941792782305
two-sided,0.9,2.5,0.7882362254591514,0.59941792782305
two-sided,0.9,2.52,0.7883945535148829,0.59941792782305
two-sided,0.9,2.54,0.7886320455984801,0.5990686845168801
two-sided,0.9,2.56,0.7887112096263458,0.5989522700814901
two-sided,0.9,2.58,0.7887903736542116,0.5989522700814901
two-sided,0.9,2.6,0.788948701709943,0.5986030267753202
two-sided,0.9,2.62,0.7890278657378087,0.5984866123399302
two-sided,0.9,2.64,0.7891070297656745,0.5984866123399302
two-sided,0.9,2.66,0.7892653578214059,0.5983701979045402
two-sided,0.9,2.68,0.7892653578214059,0.5980209545983701
two-sided,0.9,2.7,0.7894236858771374,0.5979045401629802
two-sided,0.9,2.72,0.7895028499050032,0.5977881257275902
two-sided,0.9,2.74,0.7896611779607347,0.5976717112922003
two-sided,0.9,2.76,0.7897403419886003,0.5976717112922003
two-sided,0.9,2.78,0.7898195060164661,0.5973224679860303
two-sided,0.9,2.8,0.7903736542115263,0.5972060535506403
two-sided,0.9,2.82,0.7908486383787207,0.5972060535506403
two-sided,0.9,2.84,0.7908486383787207,0.5969732246798602
two-sided,0.9,2.86,0.7910069664344522,0.5967403958090803
two-sided,0.9,2.88,0.7912444585180494,0.5965075669383004
two-sided,0.9,2.9,0.7913236225459152,0.5962747380675204
two-sided,0.9,2.92,0.7914027865737808,0.5961583236321304
two-sided,0.9,2.94,0.7914819506016466,0.5961583236321304
two-sided,0.9,2.96,0.7915611146295124,0.5960419091967404
two-sided,0.9,2.98,0.7915611146295124,0.5960419091967404
two-sided,0.9,3.0,0.7915611146295124,0.5959254947613504
two-sided,0.9,3.02,0.7915611146295124,0.5958090803259604
two-sided,0.9,3.04,0.7916402786573781,0.5956926658905703
two-sided,0.9,3.06,0.7917194426852439,0.5954598370197904
two-sided,0.9,3.08,0.7917194426852439,0.5952270081490105
two-sided,0.9,3.1,0.7917986067131095,0.5951105937136205
two-sided,0.9,3.12,0.7917986067131095,0.5949941792782305
two-sided,0.9,3.14,0.7917986067131095,0.5949941792782305
two-sided,0.9,3.16,0.7918777707409753,0.5948777648428405
two-sided,0.9,3.18,0.7918777707409753,0.5948777648428405
two-sided,0.9,3.2,0.7918777707409753,0.5948777648428405
two-sided,0.9,3.22,0.7918777707409753,0.5948777648428405
two-sided,0.9,3.24,0.7918777707409753,0.5947613504074505
two-sided,0.9,3.26,0.791956934768841,0.5947613504074505
two-sided,0.9,3.28,0.791956934768841,0.5947613504074505
two-sided,0.9,3.3,0.791956934768841,0.5947613504074505
two-sided,0.9,3.32,0.7920360987967068,0.5945285215366706
two-sided,0.9,3.34,0.7921152628245726,0.5945285215366706
two-sided,0.9,3.36,0.7921152628245726,0.5944121071012806
two-sided,0.9,3.38,0.7921152628245726,0.5944121071012806
two-sided,0.9,3.4,0.7921152628245726,0.5944121071012806
two-sided,0.9,3.42,0.7921152628245726,0.5944121071012806
two-sided,0.9,3.44,0.7921152628245726,0.5944121071012806
two-sided,0.9,3.46,0.7921944268524382,0.5944121071012806
two-sided,0.9,3.48,0.7921944268524382,0.5944121071012806
two-sided,0.9,3.5,0.792273590880304,0.5944121071012806
two-sided,0.9,3.52,0.792273590880304,0.5944121071012806
two-sided,0.9,3.54,0.7923527549081697,0.5944121071012806
two-sided,0.9,3.56,0.7923527549081697,0.5944121071012806
two-sided,0.9,3.58,0.7923527549081697,0.5944121071012806
two-sided,0.91,1.0,0.6344996833438885,0.8409778812572759
two-sided,0.91,1.02,0.6733692210259657,0.8332945285215367
two-sided,0.91,1.04,0.6874604179860672,0.8284051222351572
two-sided,0.91,1.06,0.6927644078530716,0.8256111757857975
two-sided,0.91,1.08,0.696247625079164,0.8214202561117578
two-sided,0.91,1.1,0.6978309056364788,0.8158323632130384
two-sided,0.91,1.12,0.6988600379987334,0.8091967403958091
two-sided,0.91,1.14,0.6994933502216593,0.7989522700814902
two-sided,0.91,1.16,0.6999683343888538,0.7897555296856811
two-sided,0.91,1.18,0.700759974667511,0.7734575087310827
two-sided,0.91,1.2,0.7010766307789741,0.7578579743888242
two-sided,0.91,1.22,0.7013141228625712,0.7409778812572759
two-sided,0.91,1.24,0.701393286890437,0.7229336437718277
two-sided,0.91,1.26,0.7017099430018999,0.7058207217694994
two-sided,0.91,1.28,0.7018682710576314,0.6892898719441211
two-sided,0.91,1.3,0.7018682710576314,0.6759022118742724
two-sided,0.91,1.32,0.7018682710576314,0.6644935972060535
two-sided,0.91,1.34,0.7019474350854972,0.6548311990686846
two-sided,0.91,1.36,0.7019474350854972,0.6474970896391152
two-sided,0.91,1.38,0.7019474350854972,0.6426076833527357
two-sided,0.91,1.4,0.7019474350854972,0.6399301513387661
two-sided,0.91,1.42,0.7021057631412286,0.6384167636786962
two-sided,0.91,1.44,0.7021057631412286,0.6372526193247963
two-sided,0.91,1.46,0.7021057631412286,0.6366705471478463
two-sided,0.91,1.48,0.7021057631412286,0.6358556461001164
two-sided,0.91,1.5,0.7021057631412286,0.6356228172293364
two-sided,0.91,1.52,0.7021057631412286,0.6355064027939464
two-sided,0.91,1.54,0.7021057631412286,0.6349243306169965
two-sided,0.91,1.56,0.7022640911969601,0.6343422584400465
two-sided,0.91,1.58,0.7025015832805573,0.6342258440046566
two-sided,0.91,1.6,0.7028182393920203,0.6332945285215367
two-sided,0.91,1.62,0.703214059531349,0.6322467986030268
two-sided,0.91,1.64,0.7034515516149462,0.6313154831199068
two-sided,0.91,1.66,0.7043223559214693,0.630616996507567
two-sided,0.91,1.68,0.7046390120329322,0.6301513387660069
two-sided,0.91,1.7,0.7052723242558582,0.6296856810244471
two-sided,0.91,1.72,0.7060639645345155,0.628870779976717
two-sided,0.91,1.74,0.706222292590247,0.6286379511059371
two-sided,0.91,1.76,0.7066181127295756,0.6280558789289872
two-sided,0.91,1.78,0.7071722609246358,0.6278230500582072
two-sided,0.91,1.8,0.7078055731475618,0.6271245634458673
two-sided,0.91,1.82,0.7085180493983534,0.6265424912689174
two-sided,0.91,1.84,0.7089930335655478,0.6259604190919674
two-sided,0.91,1.86,0.7105763141228626,0.6256111757857974
two-sided,0.91,1.88,0.7114471184293857,0.6251455180442375
two-sided,0.91,1.9,0.7127137428752375,0.6247962747380675
two-sided,0.91,1.92,0.7145345155161494,0.6243306169965075
two-sided,0.91,1.94,0.7162761241291957,0.6233993015133876
two-sided,0.91,1.96,0.7181760607979734,0.6230500582072177
two-sided,0.91,1.98,0.7191260291323622,0.6222351571594877
two-sided,0.91,2.0,0.7201551614946169,0.6222351571594877
two-sided,0.91,2.02,0.7207884737175427,0.6218859138533178
two-sided,0.91,2.04,0.7229259024699176,0.6216530849825379
two-sided,0.91,2.06,0.7241133628879037,0.6207217694994179
two-sided,0.91,2.08,0.7253008233058899,0.620488940628638
two-sided,0.91,2.1,0.7263299556681444,0.620139697322468
two-sided,0.91,2.12,0.727359088030399,0.619790454016298
two-sided,0.91,2.14,0.7291006966434452,0.619441210710128
two-sided,0.91,2.16,0.730367321089297,0.6183934807916182
two-sided,0.91,2.18,0.7316339455351488,0.6182770663562283
two-sided,0.91,2.2,0.7325839138695377,0.6180442374854482
two-sided,0.91,2.22,0.7333755541481951,0.6174621653084982
two-sided,0.91,2.24,0.7344838505383154,0.6173457508731083
two-sided,0.91,2.26,0.734879670677644,0.6172293364377183
two-sided,0.91,2.28,0.7356713109563014,0.6169965075669384
two-sided,0.91,2.3,0.736700443318556,0.6169965075669384
two-sided,0.91,2.32,0.7372545915136162,0.6169965075669384
two-sided,0.91,2.34,0.7381253958201394,0.6166472642607683
two-sided,0.91,2.36,0.7386003799873337,0.6162980209545983
two-sided,0.91,2.38,0.7393128562381254,0.6161816065192084
two-sided,0.91,2.4,0.7397878404053199,0.6160651920838184
two-sided,0.91,2.42,0.7402628245725142,0.6158323632130385
two-sided,0.91,2.44,0.74034198860038,0.6153667054714784
two-sided,0.91,2.46,0.7405794806839772,0.6153667054714784
two-sided,0.91,2.48,0.7409753008233059,0.6153667054714784
two-sided,0.91,2.5,0.7413711209626346,0.6153667054714784
two-sided,0.91,2.52,0.741529449018366,0.6153667054714784
two-sided,0.91,2.54,0.7417669411019633,0.6150174621653085
two-sided,0.91,2.56,0.741846105129829,0.6149010477299185
two-sided,0.91,2.58,0.7419252691576947,0.6149010477299185
two-sided,0.91,2.6,0.7420835972134262,0.6145518044237486
two-sided,0.91,2.62,0.742162761241292,0.6144353899883586
two-sided,0.91,2.64,0.7422419252691577,0.6144353899883586
two-sided,0.91,2.66,0.7424002533248891,0.6143189755529685
two-sided,0.91,2.68,0.7424002533248891,0.6139697322467986
two-sided,0.91,2.7,0.7425585813806207,0.6138533178114086
two-sided,0.91,2.72,0.7426377454084864,0.6137369033760186
two-sided,0.91,2.74,0.7427960734642178,0.6136204889406287
two-sided,0.91,2.76,0.7428752374920836,0.6136204889406287
two-sided,0.91,2.78,0.7429544015199493,0.6132712456344587
two-sided,0.91,2.8,0.7435085497150095,0.6131548311990687
two-sided,0.91,2.82,0.743983533882204,0.6131548311990687
two-sided,0.91,2.84,0.743983533882204,0.6129220023282886
two-sided,0.91,2.86,0.7441418619379354,0.6126891734575087
two-sided,0.91,2.88,0.7443793540215327,0.6124563445867288
two-sided,0.91,2.9,0.7444585180493983,0.6122235157159488
two-sided,0.91,2.92,0.7445376820772641,0.6121071012805588
two-sided,0.91,2.94,0.7446168461051298,0.6121071012805588
two-sided,0.91,2.96,0.7446960101329956,0.6119906868451688
two-sided,0.91,2.98,0.7446960101329956,0.6119906868451688
two-sided,0.91,3.0,0.7446960101329956,0.6118742724097788
two-sided,0.91,3.02,0.7446960101329956,0.6117578579743888
two-sided,0.91,3.04,0.7447751741608613,0.6116414435389989
two-sided,0.91,3.06,0.744854338188727,0.6114086146682189
two-sided,0.91,3.08,0.744854338188727,0.6111757857974389
two-sided,0.91,3.1,0.7449335022165928,0.6110593713620489
two-sided,0.91,3.12,0.7449335022165928,0.6109429569266589
two-sided,0.91,3.14,0.7449335022165928,0.6109429569266589
two-sided,0.91,3.16,0.7450126662444585,0.6108265424912689
two-sided,0.91,3.18,0.7450126662444585,0.6108265424912689
two-sided,0.91,3.2,0.7450126662444585,0.6108265424912689
two-sided,0.91,3.22,0.7450126662444585,0.6108265424912689
two-sided,0.91,3.24,0.7450126662444585,0.6107101280558789
two-sided,0.91,3.26,0.7450918302723243,0.6107101280558789
two-sided,0.91,3.28,0.7450918302723243,0.6107101280558789
two-sided,0.91,3.3,0.7450918302723243,0.6107101280558789
two-sided,0.91,3.32,0.74517099430019,0.610477299185099
two-sided,0.91,3.34,0.7452501583280557,0.610477299185099
two-sided,0.91,3.36,0.7452501583280557,0.610360884749709
two-sided,0.91,3.38,0.7452501583280557,0.610360884749709
two-sided,0.91,3.4,0.7452501583280557,0.610360884749709
two-sided,0.91,3.42,0.7452501583280557,0.610360884749709
two-sided,0.91,3.44,0.7452501583280557,0.610360884749709
two-sided,0.91,3.46,0.7453293223559214,0.610360884749709
two-sided,0.91,3.48,0.7453293223559214,0.610360884749709
two-sided,0.91,3.5,0.7454084863837872,0.610360884749709
two-sided,0.91,3.52,0.7454084863837872,0.610360884749709
two-sided,0.91,3.54,0.745487650411653,0.610360884749709
two-sided,0.91,3.56,0.745487650411653,0.610360884749709
two-sided,0.91,3.58,0.745487650411653,0.610360884749709
two-sided,0.92,1.0,0.5805889803673211,0.8570430733410943
two-sided,0.92,1.02,0.6194585180493983,0.849359720605355
two-sided,0.92,1.04,0.6335497150094996,0.8444703143189756
two-sided,0.92,1.06,0.6388537048765042,0.8416763678696159
two-sided,0.92,1.08,0.6423369221025966,0.8374854481955762
two-sided,0.92,1.1,0.6439202026599113,0.8318975552968568
two-sided,0.92,1.12,0.6449493350221659,0.8252619324796275
two-sided,0.92,1.14,0.6455826472450918,0.8150174621653085
two-sided,0.92,1.16,0.6460576314122862,0.8058207217694995
two-sided,0.92,1.18,0.6468492716909436,0.7895227008149011
two-sided,0.92,1.2,0.6471659278024066,0.7739231664726426
two-sided,0.92,1.22,0.6474034198860038,0.7570430733410943
two-sided,0.92,1.24,0.6474825839138696,0.7389988358556461
two-sided,0.92,1.26,0.6477992400253325,0.7218859138533178
two-sided,0.92,1.28,0.647957568081064,0.7053550640279395
two-sided,0.92,1.3,0.647957568081064,0.6919674039580908
two-sided,0.92,1.32,0.647957568081064,0.6805587892898719
two-sided,0.92,1.34,0.6480367321089296,0.670896391152503
two-sided,0.92,1.36,0.6480367321089296,0.6635622817229336
two-sided,0.92,1.38,0.6480367321089296,0.6586728754365541
two-sided,0.92,1.4,0.6480367321089296,0.6559953434225845
two-sided,0.92,1.42,0.6481950601646612,0.6544819557625146
two-sided,0.92,1.44,0.6481950601646612,0.6533178114086147
two-sided,0.92,1.46,0.6481950601646612,0.6527357392316647
two-sided,0.92,1.48,0.6481950601646612,0.6519208381839348
two-sided,0.92,1.5,0.6481950601646612,0.6516880093131548
two-sided,0.92,1.52,0.6481950601646612,0.6515715948777648
two-sided,0.92,1.54,0.6481950601646612,0.6509895227008149
two-sided,0.92,1.56,0.6483533882203927,0.650407450523865
two-sided,0.92,1.58,0.6485908803039898,0.650291036088475
two-sided,0.92,1.6,0.6489075364154528,0.6493597206053551
two-sided,0.92,1.62,0.6493033565547816,0.6483119906868452
